nom_schema;nom_table;nom_variable;type_variable;new_nom_variable
audits;scraping_targets_int_fbref_keeper;season;string;str_season
audits;scraping_targets_int_fbref_keeper;team;string;str_team
audits;scraping_targets_int_fbref_shooting;season;string;str_season
audits;scraping_targets_int_fbref_shooting;team;string;str_team
gold;equipe_adversaire_match;date;date/timestamp;dt_date
gold;equipe_adversaire_match;h2h_avg_ga_10;float;dec_h2h_avg_ga_10
gold;equipe_adversaire_match;h2h_avg_gf_10;float;dec_h2h_avg_gf_10
gold;equipe_adversaire_match;h2h_avg_xg_diff_10;float;dec_h2h_avg_xg_diff_10
gold;equipe_adversaire_match;h2h_draw_rate_cutoff;float;dec_h2h_draw_rate_cutoff
gold;equipe_adversaire_match;h2h_home_played;integer;int_h2h_home_played
gold;equipe_adversaire_match;h2h_home_win_rate_cutoff;float;dec_h2h_home_win_rate_cutoff
gold;equipe_adversaire_match;h2h_loss_rate_cutoff;float;dec_h2h_loss_rate_cutoff
gold;equipe_adversaire_match;h2h_played;integer;int_h2h_played
gold;equipe_adversaire_match;h2h_win_rate_cutoff;float;dec_h2h_win_rate_cutoff
gold;equipe_adversaire_match;league_source;string;str_league_source
gold;equipe_adversaire_match;match_id;string;str_match_id
gold;equipe_adversaire_match;opponent_id;string;str_opponent_id
gold;equipe_adversaire_match;season;string;str_season
gold;equipe_adversaire_match;team_id;string;str_team_id
gold;equipe_confrontation_match;match_id;string;str_match_id
gold;equipe_confrontation_match;matchup_high_press_vs_buildup_rolling_10;float;dec_matchup_high_press_vs_buildup_rolling_10
gold;equipe_confrontation_match;matchup_high_press_vs_buildup_rolling_3;float;dec_matchup_high_press_vs_buildup_rolling_3
gold;equipe_confrontation_match;matchup_high_press_vs_buildup_rolling_5;float;dec_matchup_high_press_vs_buildup_rolling_5
gold;equipe_confrontation_match;opp_press_ppda_rolling_10;float;dec_opp_press_ppda_rolling_10
gold;equipe_confrontation_match;opp_press_ppda_rolling_3;float;dec_opp_press_ppda_rolling_3
gold;equipe_confrontation_match;opp_press_ppda_rolling_5;float;dec_opp_press_ppda_rolling_5
gold;equipe_confrontation_match;opp_team_xgbuildup_lag;float;dec_opp_team_xgbuildup_lag
gold;equipe_confrontation_match;opponent_id;string;str_opponent_id
gold;equipe_confrontation_match;self_buildup_resistance_rolling_10;float;dec_self_buildup_resistance_rolling_10
gold;equipe_confrontation_match;self_buildup_resistance_rolling_3;float;dec_self_buildup_resistance_rolling_3
gold;equipe_confrontation_match;self_buildup_resistance_rolling_5;float;dec_self_buildup_resistance_rolling_5
gold;equipe_confrontation_match;self_team_xgbuildup_lag;float;dec_self_team_xgbuildup_lag
gold;equipe_confrontation_match;team_id;string;str_team_id
gold;equipe_confrontation_zone;match_id;string;str_match_id
gold;equipe_confrontation_zone;team_id;string;str_team_id
gold;equipe_gardien_match;match_id;string;str_match_id
gold;equipe_gardien_match;team_id;string;str_team_id
gold;equipe_lineup_match;lineup_avg_aerial_win_rate_lag;float;dec_lineup_avg_aerial_win_rate_lag
gold;equipe_lineup_match;lineup_avg_def_actions_per90_lag;float;dec_lineup_avg_def_actions_per90_lag
gold;equipe_lineup_match;lineup_avg_shots_per90_lag;float;dec_lineup_avg_shots_per90_lag
gold;equipe_lineup_match;lineup_sum_xg_per90_lag;float;dec_lineup_sum_xg_per90_lag
gold;equipe_lineup_match;match_id;string;str_match_id
gold;equipe_lineup_match;n_starters_profiled;integer;int_n_starters_profiled
gold;equipe_lineup_match;team_id;string;str_team_id
gold;equipe_match;attack_center_pct_rolling_10;float;dec_attack_center_pct_rolling_10
gold;equipe_match;attack_center_pct_rolling_3;float;dec_attack_center_pct_rolling_3
gold;equipe_match;attack_center_pct_rolling_5;float;dec_attack_center_pct_rolling_5
gold;equipe_match;attack_left_pct_rolling_10;float;dec_attack_left_pct_rolling_10
gold;equipe_match;attack_left_pct_rolling_3;float;dec_attack_left_pct_rolling_3
gold;equipe_match;attack_left_pct_rolling_5;float;dec_attack_left_pct_rolling_5
gold;equipe_match;attack_right_pct_rolling_10;float;dec_attack_right_pct_rolling_10
gold;equipe_match;attack_right_pct_rolling_3;float;dec_attack_right_pct_rolling_3
gold;equipe_match;attack_right_pct_rolling_5;float;dec_attack_right_pct_rolling_5
gold;equipe_match;avg_ga_rolling_10;float;dec_avg_ga_rolling_10
gold;equipe_match;avg_ga_rolling_3;float;dec_avg_ga_rolling_3
gold;equipe_match;avg_ga_rolling_5;float;dec_avg_ga_rolling_5
gold;equipe_match;avg_gf_rolling_10;float;dec_avg_gf_rolling_10
gold;equipe_match;avg_gf_rolling_3;float;dec_avg_gf_rolling_3
gold;equipe_match;avg_gf_rolling_5;float;dec_avg_gf_rolling_5
gold;equipe_match;avg_np_xg_conceded_rolling_10;float;dec_avg_np_xg_conceded_rolling_10
gold;equipe_match;avg_np_xg_conceded_rolling_3;float;dec_avg_np_xg_conceded_rolling_3
gold;equipe_match;avg_np_xg_conceded_rolling_5;float;dec_avg_np_xg_conceded_rolling_5
gold;equipe_match;avg_np_xg_diff_rolling_10;float;dec_avg_np_xg_diff_rolling_10
gold;equipe_match;avg_np_xg_diff_rolling_3;float;dec_avg_np_xg_diff_rolling_3
gold;equipe_match;avg_np_xg_diff_rolling_5;float;dec_avg_np_xg_diff_rolling_5
gold;equipe_match;avg_np_xg_rolling_10;float;dec_avg_np_xg_rolling_10
gold;equipe_match;avg_np_xg_rolling_3;float;dec_avg_np_xg_rolling_3
gold;equipe_match;avg_np_xg_rolling_5;float;dec_avg_np_xg_rolling_5
gold;equipe_match;clean_sheet_rate_rolling_10;float;dec_clean_sheet_rate_rolling_10
gold;equipe_match;clean_sheet_rate_rolling_3;float;dec_clean_sheet_rate_rolling_3
gold;equipe_match;clean_sheet_rate_rolling_5;float;dec_clean_sheet_rate_rolling_5
gold;equipe_match;comp_category;string;str_comp_category
gold;equipe_match;corners_against_rolling_10;float;dec_corners_against_rolling_10
gold;equipe_match;corners_against_rolling_3;float;dec_corners_against_rolling_3
gold;equipe_match;corners_against_rolling_5;float;dec_corners_against_rolling_5
gold;equipe_match;corners_for_rolling_10;float;dec_corners_for_rolling_10
gold;equipe_match;corners_for_rolling_3;float;dec_corners_for_rolling_3
gold;equipe_match;corners_for_rolling_5;float;dec_corners_for_rolling_5
gold;equipe_match;counter_attack_dna_rolling_10;float;dec_counter_attack_dna_rolling_10
gold;equipe_match;counter_attack_dna_rolling_3;float;dec_counter_attack_dna_rolling_3
gold;equipe_match;counter_attack_dna_rolling_5;float;dec_counter_attack_dna_rolling_5
gold;equipe_match;cross_rate_rolling_10;float;dec_cross_rate_rolling_10
gold;equipe_match;cross_rate_rolling_3;float;dec_cross_rate_rolling_3
gold;equipe_match;cross_rate_rolling_5;float;dec_cross_rate_rolling_5
gold;equipe_match;date;date/timestamp;dt_date
gold;equipe_match;days_since_last_game;integer;int_days_since_last_game
gold;equipe_match;def_exposed_center_pct_rolling_10;float;dec_def_exposed_center_pct_rolling_10
gold;equipe_match;def_exposed_center_pct_rolling_3;float;dec_def_exposed_center_pct_rolling_3
gold;equipe_match;def_exposed_center_pct_rolling_5;float;dec_def_exposed_center_pct_rolling_5
gold;equipe_match;def_exposed_left_pct_rolling_10;float;dec_def_exposed_left_pct_rolling_10
gold;equipe_match;def_exposed_left_pct_rolling_3;float;dec_def_exposed_left_pct_rolling_3
gold;equipe_match;def_exposed_left_pct_rolling_5;float;dec_def_exposed_left_pct_rolling_5
gold;equipe_match;def_exposed_right_pct_rolling_10;float;dec_def_exposed_right_pct_rolling_10
gold;equipe_match;def_exposed_right_pct_rolling_3;float;dec_def_exposed_right_pct_rolling_3
gold;equipe_match;def_exposed_right_pct_rolling_5;float;dec_def_exposed_right_pct_rolling_5
gold;equipe_match;defensive_line_height_rolling_10;float;dec_defensive_line_height_rolling_10
gold;equipe_match;defensive_line_height_rolling_3;float;dec_defensive_line_height_rolling_3
gold;equipe_match;defensive_line_height_rolling_5;float;dec_defensive_line_height_rolling_5
gold;equipe_match;draw_rate_rolling_10;float;dec_draw_rate_rolling_10
gold;equipe_match;draw_rate_rolling_3;float;dec_draw_rate_rolling_3
gold;equipe_match;draw_rate_rolling_5;float;dec_draw_rate_rolling_5
gold;equipe_match;failed_to_score_rate_rolling_10;float;dec_failed_to_score_rate_rolling_10
gold;equipe_match;failed_to_score_rate_rolling_3;float;dec_failed_to_score_rate_rolling_3
gold;equipe_match;failed_to_score_rate_rolling_5;float;dec_failed_to_score_rate_rolling_5
gold;equipe_match;field_tilt_rolling_10;float;dec_field_tilt_rolling_10
gold;equipe_match;field_tilt_rolling_3;float;dec_field_tilt_rolling_3
gold;equipe_match;field_tilt_rolling_5;float;dec_field_tilt_rolling_5
gold;equipe_match;fouls_committed_rolling_10;float;dec_fouls_committed_rolling_10
gold;equipe_match;fouls_committed_rolling_3;float;dec_fouls_committed_rolling_3
gold;equipe_match;fouls_committed_rolling_5;float;dec_fouls_committed_rolling_5
gold;equipe_match;fouls_drawn_rolling_10;float;dec_fouls_drawn_rolling_10
gold;equipe_match;fouls_drawn_rolling_3;float;dec_fouls_drawn_rolling_3
gold;equipe_match;fouls_drawn_rolling_5;float;dec_fouls_drawn_rolling_5
gold;equipe_match;is_home;integer;int_is_home
gold;equipe_match;league_source;string;str_league_source
gold;equipe_match;long_ball_rate_rolling_10;float;dec_long_ball_rate_rolling_10
gold;equipe_match;long_ball_rate_rolling_3;float;dec_long_ball_rate_rolling_3
gold;equipe_match;long_ball_rate_rolling_5;float;dec_long_ball_rate_rolling_5
gold;equipe_match;loss_rate_rolling_10;float;dec_loss_rate_rolling_10
gold;equipe_match;loss_rate_rolling_3;float;dec_loss_rate_rolling_3
gold;equipe_match;loss_rate_rolling_5;float;dec_loss_rate_rolling_5
gold;equipe_match;match_id;string;str_match_id
gold;equipe_match;opponent_id;string;str_opponent_id
gold;equipe_match;points_rolling_10;float;dec_points_rolling_10
gold;equipe_match;points_rolling_3;float;dec_points_rolling_3
gold;equipe_match;points_rolling_5;float;dec_points_rolling_5
gold;equipe_match;ppda_allowed_rolling_10;float;dec_ppda_allowed_rolling_10
gold;equipe_match;ppda_allowed_rolling_3;float;dec_ppda_allowed_rolling_3
gold;equipe_match;ppda_allowed_rolling_5;float;dec_ppda_allowed_rolling_5
gold;equipe_match;ppda_rolling_10;float;dec_ppda_rolling_10
gold;equipe_match;ppda_rolling_3;float;dec_ppda_rolling_3
gold;equipe_match;ppda_rolling_5;float;dec_ppda_rolling_5
gold;equipe_match;season;string;str_season
gold;equipe_match;season_xg_per_shot_against_lag;float;dec_season_xg_per_shot_against_lag
gold;equipe_match;season_xg_per_shot_for_lag;float;dec_season_xg_per_shot_for_lag
gold;equipe_match;set_piece_reliance_rolling_10;float;dec_set_piece_reliance_rolling_10
gold;equipe_match;set_piece_reliance_rolling_3;float;dec_set_piece_reliance_rolling_3
gold;equipe_match;set_piece_reliance_rolling_5;float;dec_set_piece_reliance_rolling_5
gold;equipe_match;shot_open_play_pct_rolling_10;float;dec_shot_open_play_pct_rolling_10
gold;equipe_match;shot_open_play_pct_rolling_3;float;dec_shot_open_play_pct_rolling_3
gold;equipe_match;shot_open_play_pct_rolling_5;float;dec_shot_open_play_pct_rolling_5
gold;equipe_match;shot_set_piece_pct_rolling_10;float;dec_shot_set_piece_pct_rolling_10
gold;equipe_match;shot_set_piece_pct_rolling_3;float;dec_shot_set_piece_pct_rolling_3
gold;equipe_match;shot_set_piece_pct_rolling_5;float;dec_shot_set_piece_pct_rolling_5
gold;equipe_match;shot_six_yard_pct_rolling_10;float;dec_shot_six_yard_pct_rolling_10
gold;equipe_match;shot_six_yard_pct_rolling_3;float;dec_shot_six_yard_pct_rolling_3
gold;equipe_match;shot_six_yard_pct_rolling_5;float;dec_shot_six_yard_pct_rolling_5
gold;equipe_match;shots_blocked_rolling_10;float;dec_shots_blocked_rolling_10
gold;equipe_match;shots_blocked_rolling_3;float;dec_shots_blocked_rolling_3
gold;equipe_match;shots_blocked_rolling_5;float;dec_shots_blocked_rolling_5
gold;equipe_match;shots_ot_rolling_10;float;dec_shots_ot_rolling_10
gold;equipe_match;shots_ot_rolling_3;float;dec_shots_ot_rolling_3
gold;equipe_match;shots_ot_rolling_5;float;dec_shots_ot_rolling_5
gold;equipe_match;shots_rolling_10;float;dec_shots_rolling_10
gold;equipe_match;shots_rolling_3;float;dec_shots_rolling_3
gold;equipe_match;shots_rolling_5;float;dec_shots_rolling_5
gold;equipe_match;team_id;string;str_team_id
gold;equipe_match;through_ball_rate_rolling_10;float;dec_through_ball_rate_rolling_10
gold;equipe_match;through_ball_rate_rolling_3;float;dec_through_ball_rate_rolling_3
gold;equipe_match;through_ball_rate_rolling_5;float;dec_through_ball_rate_rolling_5
gold;equipe_match;venue;string;str_venue
gold;equipe_match;win_rate_rolling_10;float;dec_win_rate_rolling_10
gold;equipe_match;win_rate_rolling_3;float;dec_win_rate_rolling_3
gold;equipe_match;win_rate_rolling_5;float;dec_win_rate_rolling_5
gold;equipe_match;yellow_cards_rolling_10;float;dec_yellow_cards_rolling_10
gold;equipe_match;yellow_cards_rolling_3;float;dec_yellow_cards_rolling_3
gold;equipe_match;yellow_cards_rolling_5;float;dec_yellow_cards_rolling_5
gold;gardien_saison;keeper_id;string;str_keeper_id
gold;gardien_saison;keeper_psxg_per_shot_lag;float;dec_keeper_psxg_per_shot_lag
gold;gardien_saison;keeper_psxg_plus_minus_lag;float;dec_keeper_psxg_plus_minus_lag
gold;gardien_saison;keeper_save_pct_lag;float;dec_keeper_save_pct_lag
gold;gardien_saison;keeper_shots_faced_lag;integer;int_keeper_shots_faced_lag
gold;gardien_saison;profile_confidence_flag;string;str_profile_confidence_flag
gold;gardien_saison;season;string;str_season
gold;joueur_match;is_home;integer;int_is_home
gold;joueur_match;match_id;string;str_match_id
gold;joueur_match;off_xg_per_shot_lag;float;dec_off_xg_per_shot_lag
gold;joueur_match;opponent_id;string;str_opponent_id
gold;joueur_match;player_id;string;str_player_id
gold;joueur_match;scorer_context_vs_opponent_style;float;dec_scorer_context_vs_opponent_style
gold;joueur_match;scorer_freekick_taker_lag;integer;int_scorer_freekick_taker_lag
gold;joueur_match;scorer_penalty_taker_lag;integer;int_scorer_penalty_taker_lag
gold;joueur_match;scorer_shots_per90_lag;float;dec_scorer_shots_per90_lag
gold;joueur_match;scorer_team_shot_share_lag;float;dec_scorer_team_shot_share_lag
gold;joueur_match;scorer_xg_per90_lag;float;dec_scorer_xg_per90_lag
gold;joueur_match;team_id;string;str_team_id
gold;joueur_saison;date;date/timestamp;dt_date
gold;joueur_saison;def_actions_per90_lag;float;dec_def_actions_per90_lag
gold;joueur_saison;def_aerial_win_rate_lag;float;dec_def_aerial_win_rate_lag
gold;joueur_saison;def_errors_per90_lag;float;dec_def_errors_per90_lag
gold;joueur_saison;def_threat_conceded_per90_lag;float;dec_def_threat_conceded_per90_lag
gold;joueur_saison;match_id;string;str_match_id
gold;joueur_saison;minutes_lag;integer;int_minutes_lag
gold;joueur_saison;n_apps_lag;integer;int_n_apps_lag
gold;joueur_saison;off_chances_created_per90_lag;float;dec_off_chances_created_per90_lag
gold;joueur_saison;off_key_passes_per90_lag;float;dec_off_key_passes_per90_lag
gold;joueur_saison;off_xg_per_shot_lag;float;dec_off_xg_per_shot_lag
gold;joueur_saison;off_xgbuildup_per90_lag;float;dec_off_xgbuildup_per90_lag
gold;joueur_saison;off_xgchain_per90_lag;float;dec_off_xgchain_per90_lag
gold;joueur_saison;player_card_propensity_lag;float;dec_player_card_propensity_lag
gold;joueur_saison;player_id;string;str_player_id
gold;joueur_saison;profile_confidence_flag;string;str_profile_confidence_flag
gold;joueur_saison;scorer_freekick_taker_lag;integer;int_scorer_freekick_taker_lag
gold;joueur_saison;scorer_penalty_taker_lag;integer;int_scorer_penalty_taker_lag
gold;joueur_saison;scorer_shots_per90_lag;float;dec_scorer_shots_per90_lag
gold;joueur_saison;scorer_team_shot_share_lag;float;dec_scorer_team_shot_share_lag
gold;joueur_saison;scorer_xg_per90_lag;float;dec_scorer_xg_per90_lag
gold;joueur_saison;scorer_xgot_overperformance_lag;float;dec_scorer_xgot_overperformance_lag
gold;joueur_saison;season;string;str_season
gold;joueur_saison;team_id;string;str_team_id
gold;joueur_zone_saison;def_actions_by_zone_lag;float;dec_def_actions_by_zone_lag
gold;joueur_zone_saison;def_duel_win_rate_by_zone_lag;float;dec_def_duel_win_rate_by_zone_lag
gold;joueur_zone_saison;n_duels_prev;integer;int_n_duels_prev
gold;joueur_zone_saison;n_matches_prev;integer;int_n_matches_prev
gold;joueur_zone_saison;off_cross_volume_by_zone_lag;float;dec_off_cross_volume_by_zone_lag
gold;joueur_zone_saison;off_danger_by_zone_lag;float;dec_off_danger_by_zone_lag
gold;joueur_zone_saison;off_progressive_actions_by_zone_lag;float;dec_off_progressive_actions_by_zone_lag
gold;joueur_zone_saison;off_shot_volume_by_zone_lag;float;dec_off_shot_volume_by_zone_lag
gold;joueur_zone_saison;off_touch_share_by_zone_lag;float;dec_off_touch_share_by_zone_lag
gold;joueur_zone_saison;player_id;string;str_player_id
gold;joueur_zone_saison;profile_confidence_flag;string;str_profile_confidence_flag
gold;joueur_zone_saison;season;string;str_season
gold;joueur_zone_saison;zone_5x5;string;str_zone_5x5
gold;rolling_corners;corner_clearance_fail_rate_against_10;float;dec_corner_clearance_fail_rate_against_10
gold;rolling_corners;corner_clearance_fail_rate_against_3;float;dec_corner_clearance_fail_rate_against_3
gold;rolling_corners;corner_clearance_fail_rate_against_5;float;dec_corner_clearance_fail_rate_against_5
gold;rolling_corners;corner_conversion_rate_against_10;float;dec_corner_conversion_rate_against_10
gold;rolling_corners;corner_conversion_rate_against_3;float;dec_corner_conversion_rate_against_3
gold;rolling_corners;corner_conversion_rate_against_5;float;dec_corner_conversion_rate_against_5
gold;rolling_corners;corner_conversion_rate_for_10;float;dec_corner_conversion_rate_for_10
gold;rolling_corners;corner_conversion_rate_for_3;float;dec_corner_conversion_rate_for_3
gold;rolling_corners;corner_conversion_rate_for_5;float;dec_corner_conversion_rate_for_5
gold;rolling_corners;corner_danger_intensity_against_10;float;dec_corner_danger_intensity_against_10
gold;rolling_corners;corner_danger_intensity_against_3;float;dec_corner_danger_intensity_against_3
gold;rolling_corners;corner_danger_intensity_against_5;float;dec_corner_danger_intensity_against_5
gold;rolling_corners;corner_danger_intensity_for_10;float;dec_corner_danger_intensity_for_10
gold;rolling_corners;corner_danger_intensity_for_3;float;dec_corner_danger_intensity_for_3
gold;rolling_corners;corner_danger_intensity_for_5;float;dec_corner_danger_intensity_for_5
gold;rolling_corners;corner_danger_rate_against_10;float;dec_corner_danger_rate_against_10
gold;rolling_corners;corner_danger_rate_against_3;float;dec_corner_danger_rate_against_3
gold;rolling_corners;corner_danger_rate_against_5;float;dec_corner_danger_rate_against_5
gold;rolling_corners;corner_danger_rate_for_10;float;dec_corner_danger_rate_for_10
gold;rolling_corners;corner_danger_rate_for_3;float;dec_corner_danger_rate_for_3
gold;rolling_corners;corner_danger_rate_for_5;float;dec_corner_danger_rate_for_5
gold;rolling_corners;corner_forced_bad_clearance_rate_for_10;float;dec_corner_forced_bad_clearance_rate_for_10
gold;rolling_corners;corner_forced_bad_clearance_rate_for_3;float;dec_corner_forced_bad_clearance_rate_for_3
gold;rolling_corners;corner_forced_bad_clearance_rate_for_5;float;dec_corner_forced_bad_clearance_rate_for_5
gold;rolling_corners;corner_headed_clearance_rate_against_10;float;dec_corner_headed_clearance_rate_against_10
gold;rolling_corners;corner_headed_clearance_rate_against_3;float;dec_corner_headed_clearance_rate_against_3
gold;rolling_corners;corner_headed_clearance_rate_against_5;float;dec_corner_headed_clearance_rate_against_5
gold;rolling_corners;corner_header_goal_share_against_10;float;dec_corner_header_goal_share_against_10
gold;rolling_corners;corner_header_goal_share_against_3;float;dec_corner_header_goal_share_against_3
gold;rolling_corners;corner_header_goal_share_against_5;float;dec_corner_header_goal_share_against_5
gold;rolling_corners;corner_header_goal_share_for_10;float;dec_corner_header_goal_share_for_10
gold;rolling_corners;corner_header_goal_share_for_3;float;dec_corner_header_goal_share_for_3
gold;rolling_corners;corner_header_goal_share_for_5;float;dec_corner_header_goal_share_for_5
gold;rolling_corners;corner_header_share_against_10;float;dec_corner_header_share_against_10
gold;rolling_corners;corner_header_share_against_3;float;dec_corner_header_share_against_3
gold;rolling_corners;corner_header_share_against_5;float;dec_corner_header_share_against_5
gold;rolling_corners;corner_header_share_for_10;float;dec_corner_header_share_for_10
gold;rolling_corners;corner_header_share_for_3;float;dec_corner_header_share_for_3
gold;rolling_corners;corner_header_share_for_5;float;dec_corner_header_share_for_5
gold;rolling_corners;corner_short_rate_against_10;float;dec_corner_short_rate_against_10
gold;rolling_corners;corner_short_rate_against_3;float;dec_corner_short_rate_against_3
gold;rolling_corners;corner_short_rate_against_5;float;dec_corner_short_rate_against_5
gold;rolling_corners;corner_short_rate_for_10;float;dec_corner_short_rate_for_10
gold;rolling_corners;corner_short_rate_for_3;float;dec_corner_short_rate_for_3
gold;rolling_corners;corner_short_rate_for_5;float;dec_corner_short_rate_for_5
gold;rolling_corners;corners_against_10;integer;int_corners_against_10
gold;rolling_corners;corners_against_3;integer;int_corners_against_3
gold;rolling_corners;corners_against_5;integer;int_corners_against_5
gold;rolling_corners;corners_for_10;integer;int_corners_for_10
gold;rolling_corners;corners_for_3;integer;int_corners_for_3
gold;rolling_corners;corners_for_5;integer;int_corners_for_5
gold;rolling_corners;date;date/timestamp;dt_date
gold;rolling_corners;league_source;string;str_league_source
gold;rolling_corners;match_id;string;str_match_id
gold;rolling_corners;season;string;str_season
gold;rolling_corners;team_id;string;str_team_id
gold;rolling_freekicks;date;date/timestamp;dt_date
gold;rolling_freekicks;freekick_clearance_fail_rate_against_10;float;dec_freekick_clearance_fail_rate_against_10
gold;rolling_freekicks;freekick_clearance_fail_rate_against_3;float;dec_freekick_clearance_fail_rate_against_3
gold;rolling_freekicks;freekick_clearance_fail_rate_against_5;float;dec_freekick_clearance_fail_rate_against_5
gold;rolling_freekicks;freekick_conversion_rate_against_10;float;dec_freekick_conversion_rate_against_10
gold;rolling_freekicks;freekick_conversion_rate_against_3;float;dec_freekick_conversion_rate_against_3
gold;rolling_freekicks;freekick_conversion_rate_against_5;float;dec_freekick_conversion_rate_against_5
gold;rolling_freekicks;freekick_conversion_rate_for_10;float;dec_freekick_conversion_rate_for_10
gold;rolling_freekicks;freekick_conversion_rate_for_3;float;dec_freekick_conversion_rate_for_3
gold;rolling_freekicks;freekick_conversion_rate_for_5;float;dec_freekick_conversion_rate_for_5
gold;rolling_freekicks;freekick_danger_intensity_against_10;float;dec_freekick_danger_intensity_against_10
gold;rolling_freekicks;freekick_danger_intensity_against_3;float;dec_freekick_danger_intensity_against_3
gold;rolling_freekicks;freekick_danger_intensity_against_5;float;dec_freekick_danger_intensity_against_5
gold;rolling_freekicks;freekick_danger_intensity_for_10;float;dec_freekick_danger_intensity_for_10
gold;rolling_freekicks;freekick_danger_intensity_for_3;float;dec_freekick_danger_intensity_for_3
gold;rolling_freekicks;freekick_danger_intensity_for_5;float;dec_freekick_danger_intensity_for_5
gold;rolling_freekicks;freekick_danger_rate_against_10;float;dec_freekick_danger_rate_against_10
gold;rolling_freekicks;freekick_danger_rate_against_3;float;dec_freekick_danger_rate_against_3
gold;rolling_freekicks;freekick_danger_rate_against_5;float;dec_freekick_danger_rate_against_5
gold;rolling_freekicks;freekick_danger_rate_for_10;float;dec_freekick_danger_rate_for_10
gold;rolling_freekicks;freekick_danger_rate_for_3;float;dec_freekick_danger_rate_for_3
gold;rolling_freekicks;freekick_danger_rate_for_5;float;dec_freekick_danger_rate_for_5
gold;rolling_freekicks;freekick_direct_angle_avg_against_10;float;dec_freekick_direct_angle_avg_against_10
gold;rolling_freekicks;freekick_direct_angle_avg_against_3;float;dec_freekick_direct_angle_avg_against_3
gold;rolling_freekicks;freekick_direct_angle_avg_against_5;float;dec_freekick_direct_angle_avg_against_5
gold;rolling_freekicks;freekick_direct_angle_avg_for_10;float;dec_freekick_direct_angle_avg_for_10
gold;rolling_freekicks;freekick_direct_angle_avg_for_3;float;dec_freekick_direct_angle_avg_for_3
gold;rolling_freekicks;freekick_direct_angle_avg_for_5;float;dec_freekick_direct_angle_avg_for_5
gold;rolling_freekicks;freekick_direct_distance_avg_against_10;float;dec_freekick_direct_distance_avg_against_10
gold;rolling_freekicks;freekick_direct_distance_avg_against_3;float;dec_freekick_direct_distance_avg_against_3
gold;rolling_freekicks;freekick_direct_distance_avg_against_5;float;dec_freekick_direct_distance_avg_against_5
gold;rolling_freekicks;freekick_direct_distance_avg_for_10;float;dec_freekick_direct_distance_avg_for_10
gold;rolling_freekicks;freekick_direct_distance_avg_for_3;float;dec_freekick_direct_distance_avg_for_3
gold;rolling_freekicks;freekick_direct_distance_avg_for_5;float;dec_freekick_direct_distance_avg_for_5
gold;rolling_freekicks;freekick_forced_bad_clearance_rate_for_10;float;dec_freekick_forced_bad_clearance_rate_for_10
gold;rolling_freekicks;freekick_forced_bad_clearance_rate_for_3;float;dec_freekick_forced_bad_clearance_rate_for_3
gold;rolling_freekicks;freekick_forced_bad_clearance_rate_for_5;float;dec_freekick_forced_bad_clearance_rate_for_5
gold;rolling_freekicks;freekick_headed_clearance_rate_against_10;float;dec_freekick_headed_clearance_rate_against_10
gold;rolling_freekicks;freekick_headed_clearance_rate_against_3;float;dec_freekick_headed_clearance_rate_against_3
gold;rolling_freekicks;freekick_headed_clearance_rate_against_5;float;dec_freekick_headed_clearance_rate_against_5
gold;rolling_freekicks;freekick_header_goal_share_against_10;float;dec_freekick_header_goal_share_against_10
gold;rolling_freekicks;freekick_header_goal_share_against_3;float;dec_freekick_header_goal_share_against_3
gold;rolling_freekicks;freekick_header_goal_share_against_5;float;dec_freekick_header_goal_share_against_5
gold;rolling_freekicks;freekick_header_goal_share_for_10;float;dec_freekick_header_goal_share_for_10
gold;rolling_freekicks;freekick_header_goal_share_for_3;float;dec_freekick_header_goal_share_for_3
gold;rolling_freekicks;freekick_header_goal_share_for_5;float;dec_freekick_header_goal_share_for_5
gold;rolling_freekicks;freekick_header_share_against_10;float;dec_freekick_header_share_against_10
gold;rolling_freekicks;freekick_header_share_against_3;float;dec_freekick_header_share_against_3
gold;rolling_freekicks;freekick_header_share_against_5;float;dec_freekick_header_share_against_5
gold;rolling_freekicks;freekick_header_share_for_10;float;dec_freekick_header_share_for_10
gold;rolling_freekicks;freekick_header_share_for_3;float;dec_freekick_header_share_for_3
gold;rolling_freekicks;freekick_header_share_for_5;float;dec_freekick_header_share_for_5
gold;rolling_freekicks;freekick_zone_crossed_rate_against_10;float;dec_freekick_zone_crossed_rate_against_10
gold;rolling_freekicks;freekick_zone_crossed_rate_against_3;float;dec_freekick_zone_crossed_rate_against_3
gold;rolling_freekicks;freekick_zone_crossed_rate_against_5;float;dec_freekick_zone_crossed_rate_against_5
gold;rolling_freekicks;freekick_zone_crossed_rate_for_10;float;dec_freekick_zone_crossed_rate_for_10
gold;rolling_freekicks;freekick_zone_crossed_rate_for_3;float;dec_freekick_zone_crossed_rate_for_3
gold;rolling_freekicks;freekick_zone_crossed_rate_for_5;float;dec_freekick_zone_crossed_rate_for_5
gold;rolling_freekicks;freekick_zone_direct_rate_against_10;float;dec_freekick_zone_direct_rate_against_10
gold;rolling_freekicks;freekick_zone_direct_rate_against_3;float;dec_freekick_zone_direct_rate_against_3
gold;rolling_freekicks;freekick_zone_direct_rate_against_5;float;dec_freekick_zone_direct_rate_against_5
gold;rolling_freekicks;freekick_zone_direct_rate_for_10;float;dec_freekick_zone_direct_rate_for_10
gold;rolling_freekicks;freekick_zone_direct_rate_for_3;float;dec_freekick_zone_direct_rate_for_3
